toolCode,sectionTitle,indicatorCode,prompt,type,options,stages,isQualitative
BWRS,Follows safety instructions.,BWRS-0096,Waits for own turn.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Follows safety instructions.,BWRS-0097,Accepts delayed gratification.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Follows safety instructions.,BWRS-0098,Demonstrates appropriate classroom behaviour.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0099,Helps peers when appropriate.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0100,Returns borrowed items.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0101,Says sorry when needed.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0102,Thanks others appropriately.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0103,Follows group rules.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0104,Takes care of shared materials.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0105,Respects classroom property.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0106,Participates in community clean-up activities.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0107,Demonstrates honesty during play.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Social Responsibility,BWRS-0108,Accepts responsibility for simple mistakes.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0109,Follows simple routines consistently.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0110,Completes assigned responsibilities.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0111,Waits for instructions before acting.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0112,Participates in pretend work activities.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0113,Maintains attention during structured table work.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0114,Organizes work materials before beginning.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0115,Finishes one activity before starting another.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0116,Demonstrates interest in helping adults.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0117,Enjoys role-play involving occupations.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Early Workplace Behaviours,BWRS-0118,Shows responsibility during classroom jobs.,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,EARLY_CHILDHOOD,false
BWRS,Emotional Regulation,BWRS-0119,Identifies and labels a variety of emotions accurately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0120,Expresses feelings appropriately using words instead of behaviours,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0121,Recognizes emotional triggers,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0122,Uses coping strategies when upset,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0123,Recovers from disappointment within a reasonable time,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0124,Accepts losing during games without major distress,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0125,Handles minor criticism calmly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0126,Waits for preferred activities appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0127,Seeks help appropriately when overwhelmed,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0128,Greets peers and adults appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0129,Maintains conversations by taking turns,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0130,Uses polite language consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0131,Introduces self confidently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0132,Asks relevant questions during conversations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0133,Responds appropriately to greetings and compliments,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0134,Requests clarification when confused,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Communication,BWRS-0135,Expresses opinions respectfully,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0136,Follows two-step instructions independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0137,Follows three-step instructions with minimal support,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0138,Completes instructions without reminders,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0139,Listens without interrupting,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0140,Follows classroom and home rules consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0141,Understands visual schedules independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0142,Completes tasks in the required sequence,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0143,Asks for clarification when needed,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Instruction Following,BWRS-0144,Demonstrates understanding through action,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Peer Interaction & Team Behaviour,BWRS-0145,Shares materials willingly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Peer Interaction & Team Behaviour,BWRS-0146,Waits for own turn during activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Peer Interaction & Team Behaviour,BWRS-0147,Resolves minor conflicts appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Peer Interaction & Team Behaviour,BWRS-0148,Accepts group decisions respectfully,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Peer Interaction & Team Behaviour,BWRS-0149,Recognizes when someone needs help,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Peer Interaction & Team Behaviour,BWRS-0150,Participates actively in group projects,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Peer Interaction & Team Behaviour,BWRS-0151,Demonstrates empathy towards others,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Task Engagement & Persistence,BWRS-0152,Completes tasks within expected time,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Task Engagement & Persistence,BWRS-0153,Maintains attention for 15-20 minutes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Task Engagement & Persistence,BWRS-0154,Returns to task after distraction,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Task Engagement & Persistence,BWRS-0155,Continues despite mistakes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Task Engagement & Persistence,BWRS-0156,Demonstrates patience during repetitive work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Task Engagement & Persistence,BWRS-0157,Completes unfinished work when reminded,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Task Engagement & Persistence,BWRS-0158,Shows pride in completed work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Adaptability & Flexibility,BWRS-0159,Accepts changes in routine calmly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Adaptability & Flexibility,BWRS-0160,Adjusts to new rules appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Adaptability & Flexibility,BWRS-0161,Demonstrates flexibility during games,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Adaptability & Flexibility,BWRS-0162,Accepts unexpected schedule changes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Adaptability & Flexibility,BWRS-0163,Learns from new experiences,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Initiative & Independence,BWRS-0164,Identifies when work needs to be done,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Initiative & Independence,BWRS-0165,Makes appropriate decisions during tasks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Initiative & Independence,BWRS-0166,Demonstrates curiosity to learn,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Initiative & Independence,BWRS-0167,Takes responsibility for own work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Initiative & Independence,BWRS-0168,Requests resources appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Initiative & Independence,BWRS-0169,Shows confidence in independent work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0170,Returns materials after use,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0171,Organizes workspace independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0172,Maintains personal belongings responsibly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0173,Completes assigned classroom jobs,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0174,Uses materials carefully,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0175,Follows routines consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0176,Demonstrates honesty during activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0177,Takes ownership of mistakes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Responsibility & Work Habits,BWRS-0178,Completes responsibilities without reminders,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Self Control & Behaviour Management,BWRS-0179,Waits patiently in queues,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Self Control & Behaviour Management,BWRS-0180,Controls impulsive behaviour,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Self Control & Behaviour Management,BWRS-0181,Accepts delayed rewards appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Self Control & Behaviour Management,BWRS-0182,Demonstrates patience with peers,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Self Control & Behaviour Management,BWRS-0183,Controls physical aggression,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Self Control & Behaviour Management,BWRS-0184,Demonstrates appropriate classroom behaviour,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Self Control & Behaviour Management,BWRS-0185,Uses self calming strategies independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Response to Feedback,BWRS-0186,Accepts correction without argument,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Response to Feedback,BWRS-0187,Listens to feedback attentively,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Response to Feedback,BWRS-0188,Does not become defensive when corrected,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Response to Feedback,BWRS-0189,Demonstrates willingness to learn,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Response to Feedback,BWRS-0190,Asks questions to understand mistakes,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Response to Feedback,BWRS-0191,Recognizes personal mistakes independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Response to Feedback,BWRS-0192,Demonstrates growth after correction,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Stress & Frustration Tolerance,BWRS-0193,Continues working despite minor setbacks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Stress & Frustration Tolerance,BWRS-0194,Handles unexpected changes calmly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Stress & Frustration Tolerance,BWRS-0195,Demonstrates resilience after failure,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Stress & Frustration Tolerance,BWRS-0196,Recovers quickly after emotional incidents,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Stress & Frustration Tolerance,BWRS-0197,Accepts difficult tasks positively,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Stress & Frustration Tolerance,BWRS-0198,Maintains motivation during challenges,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Stress & Frustration Tolerance,BWRS-0199,Seeks support appropriately during stress,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Responsibility,BWRS-0200,Follows classroom rules consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Responsibility,BWRS-0201,Demonstrates honesty in everyday situations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Responsibility,BWRS-0202,Returns borrowed materials promptly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Responsibility,BWRS-0203,Participates in classroom responsibilities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Responsibility,BWRS-0204,Demonstrates kindness towards peers,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Responsibility,BWRS-0205,Follows community expectations during outings,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Social Responsibility,BWRS-0206,Takes responsibility for own actions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0207,Maintains appropriate voice volume,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0208,Uses respectful language consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0209,Demonstrates good listening skills,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0210,Waits for instructions before acting,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0211,Maintains appropriate body language,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0212,Demonstrates patience during structured work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0213,Follows classroom etiquette independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0214,Demonstrates appropriate attention during meetings or assemblies,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Professional Behaviour Foundations,BWRS-0215,Maintains focus until activities are completed,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Leadership Potential,BWRS-0216,Takes initiative during group activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Leadership Potential,BWRS-0217,Demonstrates responsibility during leadership roles,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Leadership Potential,BWRS-0218,Accepts responsibility for group tasks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Leadership Potential,BWRS-0219,Demonstrates confidence when leading small activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Behavioural Flexibility,BWRS-0220,Accepts alternative solutions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Behavioural Flexibility,BWRS-0221,Demonstrates willingness to compromise,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Behavioural Flexibility,BWRS-0222,Adjusts behaviour after observing others,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Behavioural Flexibility,BWRS-0223,Participates in unfamiliar group activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Behavioural Flexibility,BWRS-0224,Accepts constructive suggestions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Behavioural Flexibility,BWRS-0225,Demonstrates openness to learning new routines,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Early Workplace Behaviours,BWRS-0226,Completes responsibilities before leisure activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Early Workplace Behaviours,BWRS-0227,Follows simple work routines consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Early Workplace Behaviours,BWRS-0228,Organizes materials before beginning work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Early Workplace Behaviours,BWRS-0229,Demonstrates consistency across similar tasks,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Early Workplace Behaviours,BWRS-0230,Maintains attention during structured work periods,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Early Workplace Behaviours,BWRS-0231,Demonstrates reliability in assigned responsibilities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,PRE_SKILL,false
BWRS,Emotional Regulation,BWRS-0232,Identifies personal emotional triggers independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0233,Uses coping strategies without reminders,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0234,Accepts constructive criticism calmly,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0235,Recovers from mistakes and resumes work,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0236,Handles disappointment appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0237,Maintains emotional control during group activities,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0238,Demonstrates resilience after failure,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0239,Seeks help before emotions escalate,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Emotional Regulation,BWRS-0240,Maintains composure under mild stress,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Social Communication,BWRS-0241,Maintains balanced conversations without dominating,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Social Communication,BWRS-0242,Uses polite and respectful language consistently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Social Communication,BWRS-0243,Understands tone and context during conversations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Social Communication,BWRS-0244,Requests clarification appropriately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Social Communication,BWRS-0245,Introduces self confidently in new situations,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Social Communication,BWRS-0246,Maintains appropriate eye contact based on comfort level,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Social Communication,BWRS-0247,Expresses disagreement respectfully,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Workplace Communication Behaviours,BWRS-0248,Asks for additional work after completion,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Workplace Communication Behaviours,BWRS-0249,Seeks clarification before making assumptions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Workplace Communication Behaviours,BWRS-0250,Listens actively during instructions,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Workplace Communication Behaviours,BWRS-0251,Demonstrates professional verbal behaviour,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Workplace Communication Behaviours,BWRS-0252,Uses appropriate workplace vocabulary,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Workplace Communication Behaviours,BWRS-0253,Responds appropriately to authority figures,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Workplace Communication Behaviours,BWRS-0254,Maintains respectful communication under stress,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Instruction Following & Compliance,BWRS-0255,Follows multi-step instructions accurately,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Instruction Following & Compliance,BWRS-0256,Completes tasks in correct sequence,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Instruction Following & Compliance,BWRS-0257,Follows written instructions independently,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Instruction Following & Compliance,BWRS-0258,Follows verbal instructions without repeated reminders,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Instruction Following & Compliance,BWRS-0259,Demonstrates consistency in following procedures,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
BWRS,Instruction Following & Compliance,BWRS-0260,Completes assigned work without shortcuts,SCALE,3 — Consistent|2 — Emerging|1 — Needs support|0 — Not yet,BASIC,false
